Title,Date,UserID,ReviewText,Brand,Product,CelebrityBranded
Wanted to love this but…..,3 Oct 2023,acusitar,"Really wanted to love this mascara, goes on really easy and looks great right after application, but starts to melt off your lashes within a couple of hours (and I don’t even put it in my lower lashes!). Once you’ve wiped away your messy lower lash line  wiped away",Fenty Beauty,Mascara,Yes
"Cute, but messy and doesn’t hold throughout day",3 Oct 2023,karolynngh,"Sad to say I’m disappointed in this mascara.Brush not optimal for mascara application, formula not as thick as expected. Takes a bit of work to make the lashes look cute, streaky throughtout the day.",Fenty Beauty,Mascara,Yes
its worth the money,3 Oct 2023,HeidiS15,i dont know why it has such low views i found this mascara really nice and made my lashes dark and they make my lashes look nice,Fenty Beauty,Mascara,Yes
Could be better,3 Oct 2023,Kay529,"Looooved this product when I first put it on, but as the day went it ran under my eyes far too much! Great product if you want to just wear it on the top lashes. But as a bottom lash girly i wish this product worked better out more.",Fenty Beauty,Mascara,Yes
Raccoon vibes,28 Sep 2023,BareSage,"Love everything Fenty so I thought I would love this, but it ran under my eyes and over the night gave me raccoon eyes :(",Fenty Beauty,Mascara,Yes
One of a Kind,26 Sep 2023,kellilea,Lengthens and separates each hair when applied correctly. Very sexy lashes that don’t flake off. I highly recommend as this is the best mascara I have used in years.,Fenty Beauty,Mascara,Yes
its a good mascara,25 Sep 2023,HeidiS15,"okay so i got a sample size to test and see if i liked it and i did, i have a lot of mascaras and this is one of my favorites, it doesnt smear all over my eye and doesnt leave residue on your eye unlike other mascaras.",Fenty Beauty,Mascara,Yes
Not smudge proof,24 Sep 2023,honestlyhonest7,I was told that it was a good smudge proof mascara and was so disappointed when after having it on for 10 minutes it got all over my eyes.,Fenty Beauty,Mascara,Yes
So bad.,24 Sep 2023,Karmacay,Awful. I literally just tossed in the trash because I can’t deal with this crappy mascara any longer. It’s clumpy and made my freshly curled lashes fall flat instantly due to how heavy it is. Also transfers horribly.,Fenty Beauty,Mascara,Yes
Must have!!,22 Sep 2023,sandfa55,"Got a free sample of it and am going to buy the full sized after this review. One coat gives the same looks as multiple coats with other mascaras. I didn’t notice any flaking or smudging and that includes wearing for a hot, outdoor wedding.",Fenty Beauty,Mascara,Yes
deep black,21 Sep 2023,ccd3,"beautiful deep black, does go on heavy, so best used with a light hand.  strictly volume here, not much lengthening or curl",Fenty Beauty,Mascara,Yes
Love this,20 Sep 2023,MissMae84,I love the. Way this makes my lashes look. I get so many compliments,Fenty Beauty,Mascara,Yes
Flaky and NOT transfer proof,20 Sep 2023,jackattack69,I got this as a sample size and so glad I got to try it before buying the full size. The brush is good and it went on nice but within 2 hours it was transferring to my top lids and flaking off! I had to take it off before lunch to avoid looking like a hot mess. It might work better for someone else but was a hard pass for me.,Fenty Beauty,Mascara,Yes
One of my favorite mascaras,18 Sep 2023,bry082,This mascara is so good. It doesn’t have any fall out and it makes my lashes look so long and it’s a reasonable price!!,Fenty Beauty,Mascara,Yes
,17 Sep 2023,Ciciesq,"To test this mascara, I used some on one eye and on the other I used my current favorite from Lancome. I curled my eyelashes on both sides and held my eyelash curler in the same place for the same amount of time on both eyes. The Fenty mascara is so too wet and immediately made my eyelashes lose their curl. My Lancome mascara doesn't affect the curl in my eyelashes at all. I was very disappointed in this product.",Fenty Beauty,Mascara,Yes
Smudges really badly!!,15 Sep 2023,mascaragal27,I absolutely LOVE  the way this mascara looks when immediately applied… but by midday…. holy smudge fest lol I looked like a raccoon! SUPER DISAPPOINTED! I really wish this mascara smudge because it really looks beautiful,Fenty Beauty,Mascara,Yes
Chunky and awful,15 Sep 2023,SaraCoults,"This is the clumpiest, worst mascara I have ever used. It all comes out in a giant chunk and gives you 3 really thick eyelashes. Threw out.",Fenty Beauty,Mascara,Yes
I’ll never use another mascara,15 Sep 2023,NikkiP82,My holy grail. Ride or die. Cannot live without. I’ve used many mascaras over the years. This is the best.,Fenty Beauty,Mascara,Yes
All over my under eye :(,14 Sep 2023,BeautyntheBree,"This goes on well and looks beautiful, but I’ve noticed that after a few hours, I have black all over my under eye. I tested this a few times and can confirm. This is the only disappointment from Fenty- all other products I LOVE!",Fenty Beauty,Mascara,Yes
LOVE LOVE LOVE,13 Sep 2023,Susan714,I got this using my points and I am in love!!!!! Best mascara I have used. Just bought the full size.,Fenty Beauty,Mascara,Yes
"not the worst, not very good",13 Sep 2023,bgru,"very mid mascara, goes on a little clumpy and has some fall out under my eye",Fenty Beauty,Mascara,Yes
,12 Sep 2023,natasha14737,"This mascara transfers so easily on my skin. I have long top and bottom lashes, so by mid day I look like I have raccoon eyes. It does a good job separating my lashes though so I’m very sad that it didn’t work for me.",Fenty Beauty,Mascara,Yes
Good for EVERY lash type!,12 Sep 2023,ciarakay08,Girllll rihrih can do NO wrong. This is some of the best mascara I’ve ever had hands down,Fenty Beauty,Mascara,Yes
Great coverage!,12 Sep 2023,Fashionista031,Love this mascara! I love the thin applicator. It feels like it applies to every single eyelash!,Fenty Beauty,Mascara,Yes
Absolutely Amazing,11 Sep 2023,CaityQueenB,"Absolutely in love. Definitely the best mascara I’ve ever tried. I’m somebody who tends to like to do a bit more “over the top” looks, and this is such an amazing addition that I truly don’t need falsies. Absolutely in love. Perfect as well for everyday use when you lashes need a bit of a pick me up.",Fenty Beauty,Mascara,Yes
A good mascara!,11 Sep 2023,barbboss,Received this mascara to test and it’s a Very good mascara!  Didn’t smudge or flake or clump! Will definitely be purchasing.,Fenty Beauty,Mascara,Yes
,11 Sep 2023,pushaaatee,best mascara ever! not clumpy and doesn't weigh down lashes,Fenty Beauty,Mascara,Yes
My favorite,10 Sep 2023,akicz,My favorite mascara by far. Coats my lashes perfectly with no clumps or flaking. I use a lash comb with this and it makes my lashes look even more amazing.,Fenty Beauty,Mascara,Yes
A must have,9 Sep 2023,ilila,"I love this mascara, it makes my lashes look long and beautiful.",Fenty Beauty,Mascara,Yes
,8 Sep 2023,mrsdyer5,I was expecting better from this mascara. It is flaky and clumpy. The formula needs some work for sure.,Fenty Beauty,Mascara,Yes
Do not recommend,7 Sep 2023,Mmayelita,"I love Fenty products, but was very disappointed with this mascara. I’m all about mascaras, honestly do not recommend it. At the end of my work day it was smeared under my eyes and I work indoors!",Fenty Beauty,Mascara,Yes
Average,6 Sep 2023,lastrosebeauty,Out of the many types of mascaras I tried I would have to say this one was on the more average side. It gives my lashes a nice length and voluminous look but a few coats and it starts clumping up. I use my clump breaker comb before it dries and that does the trick. Some mascaras are irritating but this one wasn’t for me.,Fenty Beauty,Mascara,Yes
I like it,6 Sep 2023,LalaMarie1986,"I was scared to try this after reading some of these reviews, but it wasn’t bad. It was a little clumpy but I wore for a fee hours in the Florida sun with no smudges or smears. It did make my lashes look nice and dark !",Fenty Beauty,Mascara,Yes
It's a no go for me,6 Sep 2023,katiekates66,Got this as a bonus sample...it's an ok mascara with one coat; nothing super special.  Two coats and forget it - clump city!,Fenty Beauty,Mascara,Yes
for us girls with no lashes,4 Sep 2023,amandann,"It's definitely better than the 1st mascara Fenty came out with. I usually wear about 3-5 coats because I love the spider look of lashes. I've been wearing it for a while now, and no smudge, no leaks so far.",Fenty Beauty,Mascara,Yes
Love it  but it flakes towards the end of day,4 Sep 2023,Luckymommy5,"I fell absolutely in love with the mascara, but unfortunately towards to end of the day the mascara started to flake. Also my lower lashes are longer so it does transfer a bit. It does help to have a little setting powder there to help with the transfer, but over all loved the application and it gave amazing length and fullness without being too chunky looking",Fenty Beauty,Mascara,Yes
My fave mascara,4 Sep 2023,Mizak,"My face is insanely sensitive when it comes to makeup, especially my eye area. When I tell you not only does the Fenty Hella Thicc Volumizing Mascara not irritate my eyes but gives AMAZING coverage! I'd say i have decent lashes to begin with but this mascara gives an even coat, no glopy mess this way. The mascara wand is the perfect size. I did also noticed that the tip of the mascara wand doesn't accumulate access mascara which is a huge plus for me. The container itself is the perfect size as well. It full size yet compact enough to toss in my purse and go! The Fenty brand is an overall win. *free product in return for my opinion*",Fenty Beauty,Mascara,Yes
Finally able to see my lashes during chemo,3 Sep 2023,kristenB322,"When I first found out that I was receiving this product for free in exchange for a review i was disappointed. I’ve been going through chemotherapy for breast cancer for the last few months and my lashes are sparse and short. Id tried a handful of mascaras in the last month or two and was always let down by promises of volume, length, and curl. 
This mascara is extremely black which I love and was super helpful in making the few lashes I do have stand out. The brush is nice and really gripped onto the base of my lashes making it easy to coat even the ones in the corner of my eye. This mascara really delivers on volume and finally made me feel like I didn’t have to apply falsies to wear eyeshadow. I’m super excited to see how amazing this truly is when my lashes grow back after chemo. I did take away a star because i don’t completely love how this dries down; after 6-8 hours of wear it became flaky for me.",Fenty Beauty,Mascara,Yes
I loooovvvveeee this product,3 Sep 2023,NosethatKnows,I have not last and this product give me a full fake lash look instantly. I love the length and the fullness,Fenty Beauty,Mascara,Yes
Clumpy really bad,2 Sep 2023,joceeeeeee,"After using this it left my lashes so clumpy, it dragged them down, and it transferred a lot!! Would not buy this!!! Definitely not worth $20!!!",Fenty Beauty,Mascara,Yes
,2 Sep 2023,SweetSuzie,"Really wanted to love this. However, it was clumpy, and dry. It dried out in less than a month.",Fenty Beauty,Mascara,Yes
Not the greatest,2 Sep 2023,makeupbabe321,It’s ok. Not my favorite. I wish it didn’t clump so much.,Fenty Beauty,Mascara,Yes
Good!,1 Sep 2023,kenziekenny,I got this as a sample that I used with my points. I usually use superhero “it” mascara and I think I actually like this better I am going to purchase the full size.,Fenty Beauty,Mascara,Yes
