Title,UserID,Date,ReviewText,Brand,Product,CelebrityBranded
,nurseblue,8 Apr 2021,"I’m not sure why there are so many negative reviews. I’m very picky when it comes to mascara. I’ve been obsessed with Fairydrops ever since Sephora used to sell it, however it’s nearly impossible to find now. I’ve tried many different mascaras hoping they would be as good as the fairydrops one and none of them came close until now. My lashes look full and long with the pillow talk mascara. I would definitely recommend trying this out to see for yourself. It’s worth it! I would repurchase until I can find my fairydrops again.",Tilbury,Mascara,No
Don’t waste your money,nicccc9,5 Apr 2021,"okay brush, however the mascara formula is so irritating to the eyes. constantly flaking even though it never feels truly dried on lashes.",Tilbury,Mascara,No
Don’t do it girl,Itismeme18,2 Apr 2021,"I just bought this mascara, was super pumped. What a clumpy freakin mess! Don’t recommend buying this product.",Tilbury,Mascara,No
DO NOT BUY,GrayM123,2 Apr 2021,This product was completely dried out when I got it. There was 0 product on the brush to use. So sad:(,Tilbury,Mascara,No
Gets every lash,MrsArnott,1 Apr 2021,I love a wand like this to get every lash and lengthen them out before I hit up the ends with a fatter mascara brush. I’ve found there is no one size fits all but I love the way this works in my multi step routine.,Tilbury,Mascara,No
OB.SESSED.,DeepBlueC,1 Apr 2021,Sooooo good. The asymmetrical brush is awesome. I love that the bristles are well-defined and I’ve found that the varying lengths allows for easier application on those sometimes tricky lashes on the inner and outer corner. I looove how after coating the base of my lashes I extend outward and they just keep getting longer!! With a lash curler this is THE BEST alternative to false lashes. Packaging is adorably chic as always. Buy it!!,Tilbury,Mascara,No
,goodvibes4all,31 Mar 2021,"Very flakey/crumbly formula. LOVED the wand, it’s too bad the formula cannot last a day without finding flakes on my skin (only applying to upper lashes). 

Avid mascara experimenter and so far my top mascara choice is marc jacobs velvet noir.",Tilbury,Mascara,No
Not for me,ywoe,31 Mar 2021,This mascara immediately took the curl out of my lashes. The wand didn't work for me. I guess I prefer the fluffy wands rather than this comb-like wand. My mascara routine is like this: curl my lashes and apply translucent powder around my eyes and letting it get on my lashes so the mascara applies better. I did that and when I applied this mascara my lashes lost their curl! I put my usual mascara (TF better than waterproof) over this one but they just didn't look good.,Tilbury,Mascara,No
must have,Raerae6,30 Mar 2021,This is one of the best mascaras I’ve ever used. The brush combs through your lashes and doesn’t clump up. My lashes look fuller and longer. Plus it doesn’t feel dry and flaky like some other brands.,Tilbury,Mascara,No
GET IT. NOW.,caric323,25 Mar 2021,"Any other mascara you have, throw it out and buy this instead. The negative reviews, I’m really not understanding. Everyone says it smudges but I’ve never had that issue. It looks like i just got lash extensions.
Tip: to keep from smudging, apply this AFTER you use your setting spray. Any mascara I’ve ever used has always smudged if i applied it before spraying a setting spray. If you apply it after, it won’t smudge at all. 
Ignore my hair towel in the photo, the lighting opportunity was too good to miss lol",Tilbury,Mascara,No
"Clumpy Volume, no length",Stella138,25 Mar 2021,This was disappointing after all the hype. Very clumpy and hard to remove. I am a daily contact wearer and did not like how the formula breaks down when removing. Gets caught on my lenses and tiny chunks lingered in my eye. Way better mascaras out there.,Tilbury,Mascara,No
,mmenard,24 Mar 2021,"So disappointed in this mascara. I love the other CT mascaras and thought I would give this new one a try. It causes my lashes to clump, doesn't add curl and flakes. I have stopped using it after a week it is that bad.",Tilbury,Mascara,No
Was already dried out when I opened it,Josephineee,23 Mar 2021,"Opened this mascara and it was already dried out. Really disappointed with my purchase, I didn’t even get to use it.",Tilbury,Mascara,No
,MariaMason,15 Mar 2021,This is terrible. Smudges and flakes. Wore this for 7 days straight since the reviews looked great. Not for me and I will stick to Roller Lash,Tilbury,Mascara,No
Incredible Length,Kymunchkin33,14 Mar 2021,Loved it! Easily combed through every lash and provided amazing length and volume.,Tilbury,Mascara,No
"Nice mascara, but not for me",JessGarbett,13 Mar 2021,"It’s a nice mascara, can separate well however the results are nothing like the photos in my opinion. It takes quite a while to learn how to use the wand well and I do find it flakes. Nice product but just not for me!",Tilbury,Mascara,No
"waste of money, do not buy",praytopizza,13 Mar 2021,It simply does not apply nicely and it smudges badly under the eyes. Worst mascara I've ever used.,Tilbury,Mascara,No
,Thaliacrazy101,12 Mar 2021,My new favorite mascara it’s very similar to one from glossier,Tilbury,Mascara,No
Great but not for the thin lashes I have,Barbtherealist,10 Mar 2021,Although I loved the spaced out brush.  The brush was not strong enough to give my thin eyelashes the pump it needed.  Let me just say the quality was great and not clumpy just not a perfect fit for me.,Tilbury,Mascara,No
Don't wast your time,CrazyFrenchie,9 Mar 2021,"When you first apply it, it's great, very nice effect on your lashes.
But it doesn't last at all!!!!
After maybe a couple of hour it's like I wasn't wearing mascara, very disappointing for luxury brand",Tilbury,Mascara,No
,TamyG,7 Mar 2021,"Worst man mascara I have ever used, very dry, and therefore impossible to apply.... not quite sure why this is popular",Tilbury,Mascara,No
Fantastic mascara!,kikikins13,4 Mar 2021,Absolutely love this mascara. I love how much it lengthens my lashes in even just one coat. It doesn't make them look spidery or thin but makes them voluminous  as well. Best mascara I've used in a long time. will be a repurchase for sure.,Tilbury,Mascara,No
smudges !,RoxanneLachance,3 Mar 2021,"Want to love it so much ! I really love the look, could be a little more volume, but my problem is that it smudges, a lot, and it’s almost impossible for me to swipe it away when I see it, it stays right where it sits, under my eye and ruining my eye look on my lid :(",Tilbury,Mascara,No
,Loochyloo22,1 Mar 2021,Absolutely love it. I bought the first one to try and then bought another one when I ran one. I will be loyal to this mascara... it's great!,Tilbury,Mascara,No
NOT for naturally thin/short lashes,meowdieval,1 Mar 2021,"I usually like CT skincare products, so I decided to give this mascara a try after it got an outrageous amount of hype from the “testers” at Violet Grey (who usually seem to recommend reliable products, from what I’ve seen). First off, I have terrible natural lashes; if I’m not wearing any mascara it looks like I just don’t have lashes at all (seriously). So I’ve found over the years that not all mascaras are good for my lash situation (riveting) but I’ve also found a handful of mascaras that somehow not only make my eyes look normal, but they manage to add volume and curl (basically, to do what Pillow Talk advertised it would do) without leaving clumps or flaking off throughout the day. This mascara goes on thick, for me at least, and once you’ve accidentally gotten a clump on a few lashes it’s basically game over, take it all off and start over because it’s never going to look pretty after the one mess-up (I think that is related to the weird brush shape, but again, it could just be my weird lashes making this bad mascara seem even worse).


TL;DR - not worth the money whatsoever; stay away if your lashes aren’t naturally at least visible on your face before eye makeup; clumps easily and doesn’t clean up well",Tilbury,Mascara,No
Long lasting product both on eyes and on the shelf,phntmlvr,1 Mar 2021,"I absolutely love this product.  During the pandemic lockdown I was hard pressed to find a mascara that gave me thicker fuller lashes with substance to last.  I kept returning products that felt like empty bottles and applied the same too, even ones I had previously purchased.  I took a chance, have had this for months and while I am not a fan of the two step process, I am completely happy with the results!",Tilbury,Mascara,No
Flaky,HeatherS1212,28 Feb 2021,"Product flaked off through the day, and after an hour, it looked like I had not used any mascara at all.  Tossed after a week and went back to an Estee Lauder product.",Tilbury,Mascara,No
Doesn’t stay put,Crys2797,28 Feb 2021,"Love what it does to my lashes, just wish it didn’t end up under my eyes by mid-afternoon.",Tilbury,Mascara,No
