Title,UserID,ReviewText,Date,Brand,Product,CelebrityBranded
Literally a must have.,Jackolatern,"I just got this product and when I tell you my mouth dropped. This lip oil is NOT sticky at all which is amazing. In my opinion, the product on the lips doesn't even feel like a lip gloss. I've heard a lot of people comparing this to a lip gloss but it's honestly not. The shine gives a beautiful and lasts forever. I took a nap for a couple of hours and it was still shiny and as hydrating. The scent is just perfect. The only thing I can really compare it to that you may know of is a cherry icee. It smells exactly like how a cherry icee would taste. It's not overwhelming either. I literally cannot stop applying this product GET IT!! Even if you're debating on getting it, try it out and see how you like it. It's definitely worth it!",21 Dec 2022,Fenty Beauty,Lip,Yes
feels amazing,ybet08,"smells like cherry, super shiny, and i love the applicator! feels so luxurious :)",13 Dec 2022,Fenty Beauty,Lip,Yes
,calllijanee,I have never been allergic to any lip product but for some reason this lip oil has caused me to have severe swelling and lip discoloration !! I’m so upset because I have naturally beautiful lips,7 Dec 2022,Fenty Beauty,Lip,Yes
,pizzarollsroyce,"obsessed. one of the best lip oils out there right now. so juicy and shiny but not sticky, with a natural hint of color. better than the dior lip oil in my opinion. praying they restock so i can buy more :(",6 Dec 2022,Fenty Beauty,Lip,Yes
,aec145,"So this was the first lip oil I’ve ever tried and will not try another one any time soon. This is so amazing I use it so much I’ve already bought like 2 or 3 backups. In the winter I get pretty chapped lips which I’m sure most people do, this has been so great at healing those peeled lips of mine. BUY THIS LIP OIL!!",2 Dec 2022,Fenty Beauty,Lip,Yes
Beautiful Lip Oil,Predivna,"I absolutely love the smell of this lip oil. Leaves my lips feeling hydrated and so nice and shiny. Does not feel super tacky/sticky, but just right. I do wish there was a bit more product for the price, but other than that I love this lip oil!",19 Nov 2022,Fenty Beauty,Lip,Yes
Shiny and juicy lips,ingrid88,Nice texture. Not thick but not thin. Stays moist for about 4 hours on me. Pretty moisturizing; my lips always feel smooth and hydrated afterward. Great smell. Makes my lips look full and shiny. Applicator is probably the best part--all you need is one dip and there'll be enough product to coat your lips nicely. But expensive and not a lot of product.,18 Nov 2022,Fenty Beauty,Lip,Yes
Love it!,RileyWasser,Love this stuff! It smells nice and does not have a sticky feeling. It looks glossy and pretty but also adds moisture. I love the applicator too!,18 Nov 2022,Fenty Beauty,Lip,Yes
Just ok…,kaybo1991,"I really wanted to love this, I love Fenty and anything cherry flavored. This is just ok. It smells like a cross between cherry and play-dough, it’s more like a gloss then a oil. Not much shine payoff either. It’s overhyped and priced and I don’t get moisturizing at all.",10 Nov 2022,Fenty Beauty,Lip,Yes
Definitely give it a shot 🤞,Pepno,"If you're a fan of the laneige sleeping mask you'll really like this lip oil too. It has a thick, luxurious feel that isn't sticky at all, the only negative to this lip oil is that I don't love the scent. However it's extremely moisturizing and a must for anyone with dry lips this winter.",2 Nov 2022,Fenty Beauty,Lip,Yes
Horrific smell,kellybartnicki,"Product itself was great and just what I was looking for, but the scent is horrific! Highly suggest smelling it in store before purchasing, it made me queasy :(",30 Oct 2022,Fenty Beauty,Lip,Yes
,lillyisahuman,this lip oil is amazing! the feel of it is so smooth and not sticky at all. it looks just like a clear gloss on the lips and smells like cherry flavored gummies. def would recommend!!!,30 Oct 2022,Fenty Beauty,Lip,Yes
Ugh So Disappointed,mmariiee,"Okay so I really wanted to love this product :( It smells pretty good and the tube is small and cute. However, I found that my lips got extremely dry and started peeling. It actually reminded me of when I used to buy those cheap smackers lip gloss back in the day. I ended up needing to use the Laneige sleeping lip mask to rehydrate my poor lips. Not worth it.",28 Oct 2022,Fenty Beauty,Lip,Yes
,twotokes,"The best lip oil. I wore it today, ate lunch and it stayed on. It’s not sticky at all and literally just stays on the lips and looks so juicy.",26 Oct 2022,Fenty Beauty,Lip,Yes
Maybe pass on this product,PhyPhyMarie,Really wanted to like this but unfortunately this product has been drying my lips out.,23 Oct 2022,Fenty Beauty,Lip,Yes
,FabiL,This lip oil has been the only product that keeps my lips from crack during the winter!,20 Oct 2022,Fenty Beauty,Lip,Yes
BEST LIP OIL EVER,lialepiane,This is honestly the best lip oil I have ever owned!! It makes your lips so soft and has a nice glow to it. 10/10 definitely recommend!!,19 Oct 2022,Fenty Beauty,Lip,Yes
Overpriced Smackers lip gloss,Danyab,"Just buy a pack of Smackers lip gloss. Thats literally all this is. Wears off very quickly, smells bad, and is far more sticky than an oil should be. It doesn't moisturize at all. Im not sure who wrote the positive reviews, but this product isn't worth more than the few dollars for a children's lip gloss. It's a cute bottle, thats it. Very disappointing",19 Oct 2022,Fenty Beauty,Lip,Yes
,Gee07,"I'm 50/50 on this lip oil. It's really thick, which it makes it seem a little sticky, and the scent reminds me of kids play lip gloss, but not as strong. The texture is nice, i think I would love it more if it was unscented and not as thick.",18 Oct 2022,Fenty Beauty,Lip,Yes
Beauty Supply Store Lipgloss,BronzedBritt,This doesn’t quite seem like a lip oil. It’s not hydrating in the slightest - I find myself reapplying it throughout the day. It gives a nice gloss on the lips that dissipates pretty quickly. Hard pass for me.  Are these paid reviews? Lol.,5 Oct 2022,Fenty Beauty,Lip,Yes
Packaging is eliteeee !!,ebunnies,literally went through both the washer and dryer without a single scratch. not a single crack in the tube. no product seeped through. i’m still in awe. shout out miss rih rih for only doing the best always and saving my life.,2 Oct 2022,Fenty Beauty,Lip,Yes
Buy this!,crazy4cosmetics2,"Perfect lip oil! Not greasy, not sticky, lasts for hours, use alone or over a lip stain, mild fruity scent, no taste, and hydrates beautifully! Always sold out so if you can find it, buy it!",1 Oct 2022,Fenty Beauty,Lip,Yes
,SweetPastels,"Tried this because I’m a sucker for any cherry themed lip products and it’s pretty good! The formula is hydrating, the applicator is nice and soft, and it’s cute. Doesn’t smell or taste very good though",30 Sep 2022,Fenty Beauty,Lip,Yes
My Favorite Lip Oil,SkinBestest,"Fenty definitely has the best lip products, from the lip paints to the glosses all are phenomenal. The texture of this oil is perfect, not sticky or too thick. My lips are typically dry and this has saved them.",30 Sep 2022,Fenty Beauty,Lip,Yes
impeccable hydration!,vanliu,"love the packaging, applicator, and formula. hate how little it comes with and the scent is a swing and a miss. the fat applicator takes up half the bottle and the scent lowkey smells like medicine.",26 Sep 2022,Fenty Beauty,Lip,Yes
Okay but not excellent,Princess143,"I love the smell and the consistency and it tastes good, but it’s not very moisturizing for my lips, personally. I love the original black chapstick the best. This product is definitely overpriced.",25 Sep 2022,Fenty Beauty,Lip,Yes
Not what I expected,megz196,"This feels like it’s actually drying out my lips when I wear it. It’s glossy but like a lip gloss, not a lip oil (way thicker and more sticky than expected). Doesn’t feel like lip care.",25 Sep 2022,Fenty Beauty,Lip,Yes
,Inna1234,Tastes quite off once i apply it to my lips. Tempted to wipe it off immediately…. but it is hydrating.,23 Sep 2022,Fenty Beauty,Lip,Yes
,LibraHart,After using this product over the past few weeks I feel like it’s just okay. I probably wouldn’t re-purchase it. ,22 Sep 2022,Fenty Beauty,Lip,Yes
Please pass on this.,AVL22,"Shocked at how over hyped this is. If you’re looking for a clear LIPGLOSS for $25 then go for it. I was looking for something different and something to recover my extreme chapped lips. From reading the description I really thought this would be a lip OIL and something to recover my lips. This is just a clear sticky lipgloss and personally I hate lipglosses because I’m not 12 anymore. Also if I wanted a clear lipgloss that smelled like subtle cherries there’s no reason to be paying more than $10 for it, very small amount as well. Only positive is the Cute packaging",20 Sep 2022,Fenty Beauty,Lip,Yes
Absolutely a must have !!!,shamycru,"I have been trying to find something like this for so long and let me tell you something this formula, AMAZING. I literally will continue to get this because I don’t think it can get any better between the texture and the smell it’s just perfect! Definitely a must have !",15 Sep 2022,Fenty Beauty,Lip,Yes
Love!!!!,DukeRomeo,"I love this product! Even though it’s a lip oil, it’s the perfect amount glossy. A little sticky like a gloss but still very hydrating. I kind of wish there was a way to get a bigger size of it but good for traveling.",14 Sep 2022,Fenty Beauty,Lip,Yes
,veeronica1,"i love love love this, makes your lips look so good and feel good, it smells like a light smell of cherries",13 Sep 2022,Fenty Beauty,Lip,Yes
It’s great for travel!,hereisqueenlis,After using this product for the past few weeks I liked it. It is a good cherries scent but the oil just stays on top of my lips until it dries a bit sticky. It’s still works for hydration though!!,13 Sep 2022,Fenty Beauty,Lip,Yes
My favorite lip oil,Lisa0509,This is my new favorite lip oil. It is thick but not sticky. I’m not having to constantly reapply. And the slight sweet smell is great. Definitely would recommend.,12 Sep 2022,Fenty Beauty,Lip,Yes
"Pass on this one, you wont regret it.",Ebbbyyyy,"I wanted to love this product bc I’m such a fan of fenty beauty products but this is awful. First, it smells like those beauty supply lip glosses you get for $3. Then, its not conditioning at all. In fact, it made my lips chapped and rough. I also thought it would be more of an oily consistency but it has a cheap thin gloss feel to it. Definitely my least fav product I have gotten from Fenty.",8 Sep 2022,Fenty Beauty,Lip,Yes
Tried on in store,gymnast43256,It’s overhyped and very sticky more of a lip gloss than an oil,6 Sep 2022,Fenty Beauty,Lip,Yes
Best lip oil!!!,sairabieber,I ran out after a month and am completely obsessed!! I reapply multiple times throughout the day and am extremely happy with the quality. My lips always feel so hydrated and stay hydrated. Fenty skin popped off w/ this lip oil and is definitely worth every penny + rebuy!,5 Sep 2022,Fenty Beauty,Lip,Yes
Holy grail,vlt15,Love this lip oil so much!! I haven’t had chapped lips since I started using it!!,2 Sep 2022,Fenty Beauty,Lip,Yes
I wanted to love it..,katdionnee,Ugh. I wanted to love this so bad. I love Rihanna and have quite a few of her products. They are all hit or miss. This product is a miss. Doesn't do anything and doesn't last on the lips either. On the search for another one :(,31 Aug 2022,Fenty Beauty,Lip,Yes
Love,ameliekua,"Doesn't add much color to the lips but it makes them look super glossy and juicy. Super comfortable and not sticky. The smell is not overpowering, aka you don't really smell it once it's on the lips. It's yummy (more like a tart cherry popsicle/candy rather than a sweet almond cherry if that makes sense). I really like the applicator. I don't like the bottle packaging design tho, it looks cheap. A bit pricey for what it is? But the product is good.",29 Aug 2022,Fenty Beauty,Lip,Yes
,Valyyy,"Got this lip oil about a month ago and honestly I don't love it or hate it. It is just meh... the scent is really nice, it's not that thick of thin, it is actually perfect. The only thing with is that it doesn't last that long and does sit just there. The whole package and presentation of the product is cute and compact but not worth the money in my opinion. If you're like me that is always kinda licking her lips this gives a VERY greasy sensation on the tongue, it actually is bothering, but it goes away kinda fast. Wouldn't purchase again to be honest",29 Aug 2022,Fenty Beauty,Lip,Yes
